Formation,Xstart,Ystart,Xend,Yend,seg_length,rho,theta,HashID,Xmid,Ymid,yc,xc,PerpOffsetDist,PerpIntX,PerpIntY,Date_Changed,ScaledRho,Labels
Td,-11682950.3829948,4485075.45783752,-11683201.7371617,4491398.99951063,6328.53523406282,460.308514207592,2.27624899848049,-6.38420550080378E+018,-11683076.0600783,4488237.22867408,4503174.61359003,-11684130.4775134,12515954.7338303,459.945305575919,18.282344780568,"14 Jul, 2022",1841.42806736881,81
Td,-11657907.5704693,4496743.5828494,-11664231.1121424,4495248.68701454,6497.83755171935,12291.3822901508,-76.6993656261006,-3.84826990270347E+018,-11661069.3413059,4495996.13493197,4503174.61359003,-11684130.4775134,12504726.2789371,2827.76170440908,-11961.6822540022,"14 Jul, 2022",13672.501843312,250
Td,-11658965.9038037,4494878.2703475,-11661505.9038063,4494428.47868038,2579.5178923629,12557.20207049,-79.9579763646148,-8.81231148345593E+018,-11660235.903805,4494653.37451394,4503174.61359003,-11684130.4775134,12503014.9090619,2189.60483677098,-12364.8273137116,"14 Jul, 2022",13938.3216236512,56
Td,-11656518.5079679,4494296.18701357,-11662180.591307,4493568.58284617,5708.64218210587,12325.3434114213,-82.6773559916504,3.83578566683719E+018,-11659349.5496375,4493932.38492987,4503174.61359003,-11684130.4775134,12501300.7151027,1570.9464605955,-12224.8197298533,"14 Jul, 2022",13706.4629645826,56
Td,-11665593.7163105,4490816.9161767,-11661757.2579732,4491240.24951046,3859.7439921978,14316.239703981,-83.703181281184,-3.10648872934891E+018,-11663675.4871419,4491028.58284358,4503174.61359003,-11684130.4775134,12505011.4154413,1570.19260682531,-14229.870499738,"14 Jul, 2022",15697.3592571423,51
Td,-11662537.7788074,4491055.04117694,-11658158.9246362,4491094.72867698,4379.03402022554,12314.7708366476,-89.4807171234244,-9.08490445950855E+018,-11660348.3517218,4491074.88492696,4503174.61359003,-11684130.4775134,12499873.6132441,111.609653137027,-12314.2650631076,"14 Jul, 2022",13695.8903898088,57
Td,-11662087.9871402,4495447.12451475,-11664191.4246424,4494970.87451426,2156.67878661494,12404.2701842521,-77.2424678393464,-4.77194217388815E+018,-11663139.7058913,4495208.99951451,4503174.61359003,-11684130.4775134,12506340.2736632,2739.18105838974,-12098.0496747734,"14 Jul, 2022",13785.3897374133,250
Td,-11645938.4819155,4475328.86928592,-11640382.2319098,4475600.06720286,5562.86458903957,29674.5505766178,-87.2056379454588,2.37097414955944E+018,-11643160.3569127,4475464.46824439,4503174.61359003,-11684130.4775134,12485705.1327455,1446.67844663365,-29639.2657364566,"14 Jul, 2022",31055.670129779,30
Td,-11638602.9089913,4475752.20261968,-11634045.46107,4476512.87970379,4620.49360800924,34543.4928569465,-80.5241932594698,-1.13045348389193E+018,-11636324.1850307,4476132.54116174,4503174.61359003,-11684130.4775134,12485125.922231,5686.93426517026,-34072.1539885805,"14 Jul, 2022",35924.6124101077,12
Td,-11656501.9715095,4476519.49428713,-11660960.2006808,4476665.01512061,4460.60350813761,-25739.5903961732,88.1304751130309,-7.44340750630689E+018,-11658731.0860952,4476592.25470387,4503174.61359003,-11684130.4775134,12497091.6550267,-839.717459987307,-25725.8894569296,"14 Jul, 2022",-24358.470843012,141
Td,-11652361.2423387,4475421.47345268,-11656978.22151,4475236.26511916,4620.69245839043,29004.223558066,-87.7028336260453,-5.29057584982671E+017,-11654669.7319244,4475328.86928592,4503174.61359003,-11684130.4775134,12495888.6442558,1162.55820066166,-28980.9151449078,"14 Jul, 2022",30385.3431112273,29
Td,-11650085.8256697,4475064.28595231,-11651977.5965049,4474945.22345219,1895.51385430162,30193.2582699428,-86.3987218827005,-3.84821101935266E+017,-11651031.7110873,4475004.75470225,4503174.61359003,-11684130.4775134,12493478.6325719,1896.5225752536,-30133.6364728359,"14 Jul, 2022",31574.377823104,30
Td,-11660705.5392222,4473655.37970088,-11657517.3100522,4473794.28595102,3191.25370141081,30510.8781718605,-87.5052885492841,1.7515801705364E+018,-11659111.4246372,4473724.83282595,4503174.61359003,-11684130.4775134,12500149.1046477,1328.0522552875,-30481.9612890204,"14 Jul, 2022",31891.9977250217,30
Td,-11656703.7163014,4473840.5880344,-11657418.0913021,4473794.28595102,715.87395856458,31046.5417066987,-86.2915718428007,-6.92352866120074E+018,-11657060.9038018,4473817.43699271,4503174.61359003,-11684130.4775134,12499084.0834633,2008.06237683777,-30981.5338134914,"14 Jul, 2022",32427.6612598599,30
Td,-11654537.4402575,4474184.54636808,-11650019.6798363,4474502.04636841,4528.90334116162,30993.3679454023,-85.9799662895422,-5.32188722786631E+018,-11652278.5600469,4474343.29636825,4503174.61359003,-11684130.4775134,12494943.2897495,2172.79848820077,-30917.1118206207,"14 Jul, 2022",32374.4874985635,30
Td,-11674513.4819446,4475514.07761944,-11666139.419436,4476069.70262001,8392.47532252527,28236.5442018544,-86.2039483735225,-8.0215615740207E+018,-11670326.4506903,4475791.89011972,4503174.61359003,-11684130.4775134,12511029.9404139,1869.40435155531,-28174.5941556158,"14 Jul, 2022",29617.6637550156,29
Td,-11673904.9402773,4473886.89011778,-11666602.4402698,4474217.61928479,7309.98550897751,29720.3714044669,-87.4068544757539,-5.11628959060304E+018,-11670253.6902736,4474052.25470128,4503174.61359003,-11684130.4775134,12510391.7452281,1344.6529635044,-29689.9374338713,"14 Jul, 2022",31101.4909576281,30
Td,-11652116.5027551,4474958.45261887,-11665993.8986026,4474177.93178475,13899.3283391928,29969.3912691275,-86.7808453980109,3.23254560407663E+017,-11659055.2006789,4474568.19220181,4503174.61359003,-11684130.4775134,12500529.8601481,1682.93990188638,-29922.1009678246,"14 Jul, 2022",31350.5108222887,30
Td,-11670782.8569408,4474826.16095207,-11672357.1277757,4474773.24428535,1575.15993957277,28780.8575198617,-88.0748162916507,-5.13309164051577E+018,-11671569.9923582,4474799.70261871,4503174.61359003,-11684130.4775134,12511203.3202132,966.877716372852,-28764.6120617011,"14 Jul, 2022",30161.9770730229,29
Td,-11675823.1694459,4474191.16095143,-11677013.7944471,4474005.9526179,1204.94399051997,29915.9183327149,-81.1581854393571,-8.20263465843282E+018,-11676418.4819465,4474098.55678467,4503174.61359003,-11684130.4775134,12519149.2060057,4598.28624732733,-29560.4115884287,"14 Jul, 2022",31297.0378858761,31
Td,-11676206.8152796,4473648.76511754,-11679421.5027829,4473384.18178394,3225.55732925275,30076.3047046701,-85.2949030228193,1.81630436952597E+018,-11677814.1590313,4473516.47345074,4503174.61359003,-11684130.4775134,12518402.6412972,2467.07410498244,-29974.9503760838,"14 Jul, 2022",31457.4242578313,30
Td,-11669380.5652727,4537413.34851581,-11668414.836105,4537916.05684966,1088.73710980582,-23559.8115881028,-62.5008612698986,8.22597849675367E+018,-11668897.7006889,4537664.70268274,4503174.61359003,-11684130.4775134,12502423.5973168,-10878.3961918991,20897.9716326484,"14 Jul, 2022",-22178.6920349416,196
Td,-11670438.8986071,4537214.91101561,-11671827.9611085,4536659.28601505,1496.0660994908,-26520.6979600902,-68.1985905136349,-6.0437909806009E+018,-11671133.4298578,4536937.09851533,4503174.61359003,-11684130.4775134,12503859.9166318,-9849.5399527865,24623.8498819497,"14 Jul, 2022",-25139.578406929,189
Td,-11666205.5652694,4468740.74427921,-11667806.2944377,4468502.61927897,1618.3440258457,36696.5662227937,-81.5387118575305,-3.89036754394074E+018,-11667005.9298535,4468621.68177909,4503174.61359003,-11684130.4775134,12511568.4021933,5399.57493651809,-36297.1426292595,"14 Jul, 2022",38077.6857759549,15
Td,-11665993.8986025,4468701.05677917,-11667541.7111041,4468410.01511221,1574.93771051948,37231.3787230999,-79.3507803410118,6.4103087804107E+018,-11666767.8048533,4468555.53594569,4503174.61359003,-11684130.4775134,12512809.247203,6880.19751792516,-36590.141346232,"14 Jul, 2022",38612.4982762611,18
Td,-11686126.209821,4475363.59584845,-11678334.2306464,4475839.84584894,7806.51993659024,27637.4626987218,-86.5024018474617,-8.89056581377241E+018,-11682230.2202337,4475601.7208487,4503174.61359003,-11684130.4775134,12521685.165728,1686.07032720322,-27585.9839642338,"14 Jul, 2022",29018.582251883,29
Td,-11683506.8348183,4481449.01252132,-11681337.2514828,4481845.88752172,2205.58418919395,21483.2018017724,-79.6336773964775,3.93917595997399E+018,-11682422.0431506,4481647.45002152,4503174.61359003,-11684130.4775134,12523751.3971217,3865.70857980743,-21132.5402361306,"14 Jul, 2022",22864.3213549336,40
Td,-11679882.0431479,4482024.4812719,-11680963.527524,4481829.35106337,1098.946884081,21568.4087024872,-79.7722675890726,-6.48382490245592E+018,-11680422.785336,4481926.91616764,4503174.61359003,-11684130.4775134,12521986.2522364,3829.7101968728,-21225.6819387621,"14 Jul, 2022",22949.5282556484,40
Td,-11677017.9285617,4482639.63752253,-11678132.4858545,4482378.3614806,1144.77208605947,21616.3079734203,-76.8068711241953,-7.10507588193718E+018,-11677575.2072081,4482508.99950157,4503174.61359003,-11684130.4775134,12520503.8687684,4933.57888194814,-21045.7732055002,"14 Jul, 2022",22997.4275265815,40
Td,-11676611.1316863,4483413.54377331,-11674203.4233505,4483955.9396072,2468.04632673344,20930.4638299046,-77.3046352614062,-1.56135802535201E+018,-11675407.2775184,4483684.74169026,4503174.61359003,-11684130.4775134,12518367.0834793,4599.83115379775,-20418.7626826773,"14 Jul, 2022",22311.5833830658,40
Td,-11672920.1941825,4484233.75210748,-11663553.944173,4486998.64794363,9765.82245513456,21339.7397609748,-73.5535186913158,-3.40468530527403E+018,-11668237.0691778,4485616.20002555,4503174.61359003,-11684130.4775134,12513735.1377004,6041.6987796689,-20466.6159616551,"14 Jul, 2022",22720.859314136,42
Td,-11684422.9546109,4481918.64793846,-11682074.7775252,4482203.07502208,2365.34022747273,21066.5605272328,-83.0935929179399,-7.45627437929262E+018,-11683248.8660681,4482060.86148027,4503174.61359003,-11684130.4775134,12523349.495842,2533.20867039259,-20913.69948813,"14 Jul, 2022",22447.680080394,24
Td,-11686539.6212797,4485371.46044198,-11687075.4025303,4477096.61668355,8292.17105316287,-1253.796205234,-3.70462744244934,4.89125560566904E+018,-11686807.511905,4481234.03856277,4503174.61359003,-11684130.4775134,12515308.9984176,-1251.17627659956,81.0114136009398,"14 Jul, 2022",127.323347927221,80
Ts,-11688695.9754486,4481958.3354385,-11688623.2150319,4479292.65835245,2666.66990933142,-5142.68692328759,1.56351643770861,2.99329565671375E+018,-11688659.5952403,4480625.49689548,4503174.61359003,-11684130.4775134,12513267.9337768,-5140.77225837709,-140.318845682579,"14 Jul, 2022",-3761.56737012637,85
Tgr,-11690029.6408145,4479031.38231052,-11687608.7033121,4486426.48648472,7781.29193243636,1905.12411177623,-18.1269099650516,5.64268445620585E+018,-11688819.1720633,4482728.93439762,4503174.61359003,-11684130.4775134,12520822.5346242,1810.57225377163,-592.727589322012,"14 Jul, 2022",3286.24366493745,223
Tsd,-11684711.5158091,4482011.25210522,-11684847.1147676,4482504.03856406,511.102310268644,-6175.00159260133,15.3851883565795,3.92106387912692E+018,-11684779.3152884,4482257.64533464,4503174.61359003,-11684130.4775134,12510007.5939156,-5953.71436796647,-1638.27039688159,"14 Jul, 2022",-4793.88203944011,89
Ts,-11688210.630396,4488242.18961157,-11687946.0470624,4487329.37711064,950.384660162854,-8075.97743693808,16.1644991519928,5.62564730957808E+018,-11688078.3387292,4487785.78336111,4503174.61359003,-11684130.4775134,12513605.3847605,-7756.70470144757,-2248.32020327937,"14 Jul, 2022",-6694.85788377687,93
Td,-11656162.9741134,4489452.6583628,-11655481.6720294,4489631.25211298,704.321132200742,20365.1677515319,-75.3112132262668,-8.93706777386824E+018,-11655822.3230714,4489541.95523789,4503174.61359003,-11684130.4775134,12502474.1755231,5163.96784861635,-19699.5810515476,"14 Jul, 2022",21746.2873046931,42
Tsg,-11662188.8595362,4491780.9916985,-11650692.7136911,4494162.24170092,11740.1755040478,15607.195715858,-78.2975500944139,-5.01684078534097E+018,-11656440.7866137,4492971.61669971,4503174.61359003,-11684130.4775134,12500831.1214914,3165.59448564891,-15282.7867113797,"14 Jul, 2022",16988.3152690192,38
Tsg,-11655217.0886958,4490960.78336433,-11656778.130364,4490881.40836425,1563.05837398897,13666.3470192993,-87.089162173756,8.15032452422555E+018,-11655997.6095299,4490921.09586429,4503174.61359003,-11684130.4775134,12496783.9266984,694.002421024826,-13648.7142797966,"14 Jul, 2022",15047.4665724606,58
Tsg,-11659913.4428672,4490828.49169753,-11657955.5261985,4490881.40836425,1958.63162825231,12995.8907184376,-88.4518423010677,5.48946574132776E+018,-11658934.4845329,4490854.95003089,4503174.61359003,-11684130.4775134,12498942.7667895,351.112076389553,-12991.1468267966,"14 Jul, 2022",14377.0102715988,58
Tsg,-11679816.7241375,4520117.86672736,-11678877.4533032,4521797.97089574,1924.83238667105,-4502.59905324841,-29.2075964713803,-4.44569989337657E+018,-11679347.0887203,4520957.91881155,4503174.61359003,-11684130.4775134,12519367.3982084,-3930.12684652114,2197.15752839148,"14 Jul, 2022",-3121.4795000872,231
Tsg,-11678606.2553862,4522201.46047948,-11678037.401219,4523173.80423047,1126.52005469535,-4839.73476955397,-30.3290860399984,-5.60360740923339E+018,-11678321.8283026,4522687.63235498,4503174.61359003,-11684130.4775134,12518716.08169,-4177.3653651443,2443.90082567245,"14 Jul, 2022",-3458.61521639276,231
Tsg,-11678897.2970532,4523365.62714734,-11679102.3491367,4523008.43964697,411.860737834269,-5513.95785458206,-29.8590161595505,-2.19395432246699E+018,-11678999.8230949,4523187.03339715,4503174.61359003,-11684130.4775134,12518856.0193885,-4781.99702546032,2745.22051401993,"14 Jul, 2022",-4132.83830142085,231
Tsg,-11679188.3387202,4520964.53339489,-11676972.4533012,4520587.50214451,2247.73235815558,18366.8507149996,80.3436434801881,-6.53713767279435E+018,-11678080.3960107,4520776.0177697,4503174.61359003,-11684130.4775134,12518928.0388484,3080.82795778278,18106.6204544533,"14 Jul, 2022",19747.9702681608,6
Tsg,-11679571.9845539,4520931.46047819,-11679922.5574709,4520375.83547763,656.97831880629,-5620.05906654212,-32.2499741626381,5.07612802935007E+018,-11679747.2710124,4520653.64797791,4503174.61359003,-11684130.4775134,12518573.9718677,-4753.04166455925,2998.94295484027,"14 Jul, 2022",-4238.93951338091,232
Tsg,-11680035.0053877,4520428.75214435,-11679763.8074708,4520666.87714459,360.904178238108,-10263.2564438232,-48.7152891010876,-4.15875953689145E+018,-11679899.4064293,4520547.81464447,4503174.61359003,-11684130.4775134,12515094.69878,-6771.70864322628,7712.2237313847,"14 Jul, 2022",-8882.136890662,228
Tsg,-11677779.4324687,4523372.24173068,-11677574.3803852,4523577.29381422,289.987437506495,-9791.0128015913,-44.999999994405,3.3604984729345E+018,-11677676.906427,4523474.76777245,4503174.61359003,-11684130.4775134,12514220.9975942,-6923.29154736556,6923.29154601344,"14 Jul, 2022",-8409.89324843008,229
Tg,-11678884.0678865,4522439.58547973,-11677455.3178851,4522677.71047997,1448.45782894658,-18140.3467851109,-80.5376777916958,4.8059787314152E+018,-11678169.6928858,4522558.64797985,4503174.61359003,-11684130.4775134,12514072.4611419,-2982.25464092723,17893.5278450268,"14 Jul, 2022",-16759.2272319497,144
Tg,-11677362.7137183,4522571.87714653,-11672249.6407964,4523478.07506412,5192.75546993233,-17918.5579083477,-79.9497417385151,-3.88775117781977E+018,-11674806.1772574,4523024.97610533,4503174.61359003,-11684130.4775134,12511057.3539048,-3127.00260137046,17643.5986194946,"14 Jul, 2022",-16537.4383551865,144
Tg,-11671019.3282952,4523517.76256416,-11671614.6407958,4523478.07506412,596.633950619641,-19425.9514376341,-86.1859251657156,-3.684924976869E+018,-11671316.9845455,4523497.91881414,4503174.61359003,-11684130.4775134,12509057.9363641,-1292.19506811229,19382.9260217147,"14 Jul, 2022",-18044.8318844729,143
Tg,-11664761.9324555,4523921.2521479,-11664272.4532883,4524113.07506477,525.724154438366,-12249.230895338,-68.6001898684439,4.87218369983622E+018,-11664517.1928719,4524017.16360634,4503174.61359003,-11684130.4775134,12502815.081743,-4469.42218638568,11404.7324759131,"14 Jul, 2022",-10868.1113421768,272
Tg,-11662512.9741198,4523881.56464786,-11663207.5053706,4523504.53339748,790.269714782368,-7884.84003288798,-61.5043613852477,2.88727833252204E+018,-11662860.2397452,4523693.04902267,4503174.61359003,-11684130.4775134,12503428.6687991,-3761.79301956998,6929.61872126797,"14 Jul, 2022",-6503.72047972676,267
Tsd,-11662499.7449532,4522803.38756343,-11663597.7657876,4522135.31464608,1285.29030793482,-5525.51911951655,-58.6822581589489,2.88160736443147E+017,-11663048.7553704,4522469.35110476,4503174.61359003,-11684130.4775134,12504790.1003854,-2872.07462411972,4720.43948098379,"14 Jul, 2022",-4144.39956635533,263
Tsg,-11672692.8178802,4510936.82505135,-11664649.4845387,4514376.40838818,8747.9108805178,-2639.8612285156,-66.8469184358541,6.02486531105088E+018,-11668671.1512094,4512656.61671977,4503174.61359003,-11684130.4775134,12509030.0663475,-1037.96470004854,2427.24052934048,"14 Jul, 2022",-1258.74167535438,260
Tsg,-11673817.297048,4514416.09588823,-11671885.8387127,4515156.92922231,2068.66269118176,-6802.51395109131,-69.0151021643267,4.90614798617599E+018,-11672851.5678804,4514786.51255527,4503174.61359003,-11684130.4775134,12510978.5491076,-2436.12896002556,6351.33621727875,"14 Jul, 2022",-5421.39439793009,270
Tsg,-11671631.1772541,4515259.45526408,-11670976.3335035,4515550.49693105,716.60699802057,-5966.82125019275,-66.0375110227605,1.61009656790656E+018,-11671303.7553788,4515404.97609757,4503174.61359003,-11684130.4775134,12510093.5515207,-2423.35563002166,5452.55016686634,"14 Jul, 2022",-4585.70169703154,271
Tsg,-11671631.1772541,4506342.99692167,-11665479.6147479,4508459.66359049,6505.53603130182,1070.83322583707,-71.0123759119585,3.69095584892965E+018,-11668555.396001,4507401.33025608,4503174.61359003,-11684130.4775134,12509560.8205489,348.410490094688,-1012.56798682784,"14 Jul, 2022",2451.95277899828,259
Tsg,-11675626.3855915,4506475.28858847,-11668892.7397513,4510192.68442559,7691.61999263313,1220.48403909197,-61.098541622475,9.33625844817905E+017,-11672259.5626714,4508333.98650703,4503174.61359003,-11684130.4775134,12513597.5778313,589.865631757302,-1068.47546820216,"14 Jul, 2022",2601.60359225319,264
Tsg,-11672570.4480884,4508975.60109102,-11669699.7189188,4510311.74692571,3166.44463977345,-381.241109141387,-65.0409518123441,8.35928146777527E+018,-11671135.0835036,4509643.67400837,4503174.61359003,-11684130.4775134,12511810.7331769,-160.872454106222,345.636856844285,"14 Jul, 2022",999.878444019829,261
Tsg,-11667556.5939166,4510801.22609288,-11666339.5105821,4511462.68442688,1385.21441327206,1213.32151891774,-61.4768813924739,2.22064265384953E+017,-11666948.0522494,4511131.95525988,4503174.61359003,-11684130.4775134,12509641.3694256,579.377187257869,-1066.05402450064,"14 Jul, 2022",2594.44107207895,264
Tsg,-11668509.0939176,4510563.10109263,-11667741.8022502,4510933.51775968,852.024066614088,137.667415058776,-64.2306723738993,8.60905160905263E+018,-11668125.4480839,4510748.30942616,4503174.61359003,-11684130.4775134,12509776.854509,59.8507800960083,-123.976615903422,"14 Jul, 2022",1518.78696821999,261
Tg,-11665876.4897483,4508578.72609061,-11659579.4064085,4511079.03859316,6775.30967548969,1713.65259932075,-68.344010961714,-1.35265699904103E+018,-11662727.9480784,4509828.88234188,4503174.61359003,-11684130.4775134,12505474.7666432,632.394270421188,-1592.69668107183,"14 Jul, 2022",3094.77215248197,259
Tsg,-11680157.3751795,4505397.11150404,-11674984.7710075,4507738.67400643,5677.91765287078,-386.20400526493,-65.6444304632433,5.9740265479648E+018,-11677571.0730935,4506567.89275523,4503174.61359003,-11684130.4775134,12516706.0202853,-159.269801411127,351.833290126352,"14 Jul, 2022",994.915547896287,261
Tsg,-11674822.7137157,4507705.60108973,-11673642.0105895,4508234.76775693,1293.86136579334,-328.004814881842,-65.8590664029414,1.589904557409E+018,-11674232.3621526,4507970.18442333,4503174.61359003,-11684130.4775134,12514138.6338044,-134.148232032612,299.318242725358,"14 Jul, 2022",1053.11473827937,261
Tsg,-11674938.4689242,4507460.86150614,-11673579.1720478,4508085.93963178,1496.13189971543,-53.8454557832635,-65.3044737100804,4.87721218190288E+018,-11674258.820486,4507773.40056896,4503174.61359003,-11684130.4775134,12514286.7849363,-22.4964233311674,48.9207935934433,"14 Jul, 2022",1327.27409737795,261
Tg,-11677465.2397601,4498713.0750389,-11674343.1564236,4500538.70004076,3616.67126063083,7215.8949405868,-59.6832197523009,9.07628162114892E+018,-11675904.1980918,4499625.88753983,4503174.61359003,-11684130.4775134,12518567.7675801,3642.44280582699,-6229.10508820211,"14 Jul, 2022",8597.01449374802,237
Tg,-11675566.8543415,4500948.80420784,-11674654.0418405,4501643.33545855,1146.99621629483,6956.82376952649,-52.7335981010656,9.75597782994758E+017,-11675110.448091,4501296.0698332,4503174.61359003,-11684130.4775134,12518710.9560034,4212.50867698941,-5536.4399758814,"14 Jul, 2022",8337.9433226877,209
Tg,-11674607.7397572,4501477.97087505,-11673979.3543399,4501861.61670877,736.242051507434,6410.26167490675,-58.5948363340939,-1.32892481045879E+018,-11674293.5470486,4501669.79379191,4503174.61359003,-11684130.4775134,12517246.1858517,3340.30116807453,-5471.18294771233,"14 Jul, 2022",7791.38122806796,237
Tg,-11677147.7397597,4496920.52295374,-11674945.0835075,4498818.90837234,2907.84486568763,9296.07342341466,-49.2432027570685,2.47295663183195E+018,-11676046.4116336,4497869.71566304,4503174.61359003,-11684130.4775134,12520624.8064161,6068.93801161133,-7041.65978337037,"14 Jul, 2022",10677.1929765759,211
Tg,-11675838.0522584,4496880.8354537,-11674475.4480904,4498468.33545532,2092.09138753361,10391.5887978322,-40.6405921544686,-8.75810007177653E+018,-11675156.7501744,4497674.58545451,4503174.61359003,-11684130.4775134,12521320.8048428,7885.24217043726,-6768.16619600837,"14 Jul, 2022",11772.7083509935,215
Tg,-11680365.7345547,4497595.21045443,-11677739.7449687,4499695.3406649,3362.49434300099,6708.68190434573,-51.3489929408175,5.56883244504773E+018,-11679052.7397617,4498645.27555967,4503174.61359003,-11684130.4775134,12521307.3778199,4190.0756113011,-5239.24415018765,"14 Jul, 2022",8089.80145750694,209
Tg,-11686838.104353,4495425.62711888,-11687056.3856032,4495895.26253603,517.884281699447,-5721.46330702024,24.9284741330898,-7.25166918098113E+018,-11686947.2449781,4495660.44482746,4503174.61359003,-11684130.4775134,12517832.9040747,-5188.42123975134,-2411.51973089089,"14 Jul, 2022",-4340.34375385902,113
Tg,-11687307.7397701,4498124.37712163,-11687420.1876869,4499711.87712325,1591.47754905146,-3526.15241807943,4.05168383850251,-8.82637306472622E+018,-11687363.9637285,4498918.12712244,4503174.61359003,-11684130.4775134,12520174.8421582,-3517.33957714219,-249.144886755827,"14 Jul, 2022",-2145.03286491821,87
Tg,-11689245.8126887,4500356.79899891,-11689741.9064392,4501114.16879135,905.382798480798,-5823.06241907674,33.2256742138026,6.54566496909527E+018,-11689493.859564,4500735.48389513,4503174.61359003,-11684130.4775134,12522609.9463052,-4871.10157504798,-3190.67788753878,"14 Jul, 2022",-4441.94286591552,109
Tg,-11690009.7970645,4500819.81983271,-11689483.937689,4501091.01774966,591.672538621212,-601.969531195745,-62.7187888752148,-8.83553503200365E+018,-11689746.8673768,4500955.41879118,4503174.61359003,-11684130.4775134,12525873.8190924,-275.917627186392,535.011008761367,"14 Jul, 2022",779.150021965472,265
Tg,-11689060.6043552,4500885.96566611,-11689348.3387305,4501461.4344167,643.393622625651,-5433.15396928902,26.5650511774489,-2.12415882057973E+018,-11689204.4715429,4501173.70004141,4503174.61359003,-11684130.4775134,12522234.637045,-4859.56064300549,-2429.78032154207,"14 Jul, 2022",-4052.0344161278,113
Tg,-11688452.0626879,4502245.2625425,-11687843.5210206,4501603.64795851,884.303248455425,-3775.10872625254,43.4845921004175,-8.08423086020089E+018,-11688147.7918542,4501924.45525051,4503174.61359003,-11684130.4775134,12523557.7427004,-2739.06583419688,-2597.87687371119,"14 Jul, 2022",-2393.98917309133,127
Tg,-11686765.3439362,4499834.24691504,-11686385.0053942,4500069.06462361,446.986311634461,1458.11376803311,-58.3091786920669,-3.65081432697634E+018,-11686575.1746652,4499951.65576932,4503174.61359003,-11684130.4775134,12524163.698442,765.998700477962,-1240.70212033098,"14 Jul, 2022",2839.23332119433,266
Tg,-11686120.4220605,4499741.64274828,-11686745.5001862,4500115.36670699,728.280344743749,-3967.65470049198,59.1254891610454,4.8727379814145E+017,-11686432.9611234,4499928.50472764,4503174.61359003,-11684130.4775134,12522186.2220442,-2036.03959953234,-3405.41136596922,"14 Jul, 2022",-2586.53514733077,123
Tg,-11687840.213729,4503088.62191835,-11688392.5314379,4504127.11150274,1176.22934347409,-3315.69448209639,28.0061504694296,-2.23253797752031E+018,-11688116.3725834,4503607.86671055,4503174.61359003,-11684130.4775134,12523583.785878,-2927.41734745668,-1556.93852557321,"14 Jul, 2022",-1934.57492893517,116
Tg,-11662549.3543282,4496996.59066215,-11661385.1876604,4497115.65316227,1170.2392530386,8341.67100618346,-84.1605076882784,9.65831830542158E+017,-11661967.2709943,4497056.12191221,4503174.61359003,-11684130.4775134,12502779.5135858,848.698420085498,-8298.38455165499,"14 Jul, 2022",9722.79055934468,50
Tg,-11663978.1043297,4496725.39274521,-11663078.5209954,4496851.06982867,908.319825091959,9175.51598841574,-82.0469180290946,-1.31726619616544E+018,-11663528.3126626,4496788.23128694,4503174.61359003,-11684130.4775134,12504815.9926795,1269.54411519647,-9087.2631409706,"14 Jul, 2022",10556.635541577,54
Tg,-11664454.3543302,4497214.87191237,-11662648.5730783,4497585.28857942,1843.38125110933,9791.98076729391,-78.4078245899111,-8.87171628246698E+018,-11663551.4637043,4497400.0802459,4503174.61359003,-11684130.4775134,12505891.2460812,1967.64119058578,-9592.25080427759,"14 Jul, 2022",11173.1003204551,251
Tg,-11662562.5834949,4498617.16358047,-11661133.8334934,4498795.75733065,1439.86884624546,7197.42482884578,-82.8749836513648,-6.60867125723617E+017,-11661848.2084942,4498706.46045556,4503174.61359003,-11684130.4775134,12502887.4732949,892.730678338434,-7141.84542697748,"14 Jul, 2022",8578.54438200699,50
Tg,-11656159.6668217,4497459.61149596,-11653077.2709852,4497849.87191302,3107.00294270848,9183.06143653498,-82.7842061520493,-2.33346322553567E+018,-11654618.4689034,4497654.74170449,4503174.61359003,-11684130.4775134,12496717.5913209,1153.45413319293,-9110.33264539753,"14 Jul, 2022",10564.1809896962,54
Tg,-11653857.7918194,4495131.27816025,-11651741.1251505,4495819.19482762,2225.64757508351,17006.3515399619,-71.9958383946293,-2.47739688656597E+018,-11652799.458485,4495475.23649393,4503174.61359003,-11684130.4775134,12500609.6818011,5256.4264021254,-16173.6196993685,"14 Jul, 2022",18387.4710931231,244
Tg,-11670427.3230862,4484779.45523304,-11660386.385576,4483694.66356527,10099.3662695341,-16816.8539763033,83.8338582567891,-6.07069551485959E+017,-11665406.8543311,4484237.05939916,4503174.61359003,-11684130.4775134,12501927.359826,-1806.32948491432,-16719.5619396035,"14 Jul, 2022",-15435.7344231421,158
Tg,-11658663.2866159,4483592.1375235,-11659827.4532838,4483757.502107,1175.85265918965,-15806.312424151,81.9154790046089,3.28305581110809E+018,-11659245.3699499,4483674.81981525,4503174.61359003,-11684130.4775134,12495202.6670907,-2222.90118600707,-15649.2243503351,"14 Jul, 2022",-14425.1928709898,159
Tg,-11659132.9220331,4483413.54377332,-11657115.4741143,4483036.51252293,2052.37634678331,-14832.596186981,79.4143750781505,2.64931770062009E+018,-11658124.1980737,4483225.02814813,4503174.61359003,-11684130.4775134,12493141.5697281,-2724.81813370231,-14580.1672070072,"14 Jul, 2022",-13451.4766338197,159
